title = "elemental data"
variables = "time (yr)", "temp (deg. c)","qx(m/yr)","qz(m/yr)","x(m)","z(m)","mat","head(m)"
text  x=50.0,y=50.0,t="element # 12831 "
zone f="point",i=  3000
   10.0000000000000  24.1457799612504 -8.131516293641283E-020 -1.040834085586084E-017  245333.333333333  99433.3333333334  1  100000.000000000
   20.0000000000000  24.1457795492180 -1.084202172485504E-019 -2.081668171172169E-017  245333.333333333  99433.3333333334  1  100000.000000000
   30.0000000000000  24.1457783701513 -1.626303258728257E-019 -2.428612866367530E-017  245333.333333333  99433.3333333334  1  100000.000000000
   40.0000000000000  24.1457757458241 -1.897353801849633E-019 -2.428612866367530E-017  245333.333333333  99433.3333333334  1  100000.000000000
   50.0000000000000  24.1457707388849 -1.897353801849633E-019 -2.428612866367530E-017  245333.333333333  99433.3333333334  1  100000.000000000
   60.0000000000000  24.1457621409355 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   70.0000000000000  24.1457484692088 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   80.0000000000000  24.1457279702818 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   90.0000000000000  24.1456986294532 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   100.000000000000  24.1456581845899 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   110.000000000000  24.1456041434107 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   120.000000000000  24.1455338033134 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   130.000000000000  24.1454442729853 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   140.000000000000  24.1453324951506 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   150.000000000000  24.1451952699113 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   160.000000000000  24.1450292782269 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   170.000000000000  24.1448311051620 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   180.000000000000  24.1445972625960 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   190.000000000000  24.1443242111550 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   200.000000000000  24.1440083811748 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   210.000000000000  24.1436461925532 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   220.000000000000  24.1432340733859 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   230.000000000000  24.1427684773163 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   240.000000000000  24.1422458995568 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   250.000000000000  24.1416628915620 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   260.000000000000  24.1410160743561 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   270.000000000000  24.1403021505309 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   280.000000000000  24.1395179149457 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   290.000000000000  24.1386602641694 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
   300.000000000000  24.1377262047150 -2.168404344971009E-019 -3.122502256758253E-017  245333.333333333  99433.3333333334  1  100000.000000000
